what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115967577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355115972560
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355115974111
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355115975804
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355115988299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355115999323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116105995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355116107526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116112869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116115735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116117099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116121000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116127996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116159463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116165441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116450565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116457546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116541740
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355116544916
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355116545162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355116547269
