what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176124844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176183274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355176189344
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176191229
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355176192860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176231006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176235283
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355176235323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176238934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176249027
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176273320
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355176273805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176324231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176372471
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176375969
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355176376117
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176379897
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355176380248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176484786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176498262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176542000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176550483
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176567682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355176584320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355176630372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355176633166
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176635920
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355176637943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176638027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176641106
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355176664194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176666514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176671572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355176696027
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176697810
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355176699739
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355176716640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176727202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176731674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355176745940
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176751776
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355176753869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355176850480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355176851333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355176858546
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176860076
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355176860218
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176860297
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355176861211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355176864077
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176867708
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355176870047
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355176871926
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355176872111
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355176879865
closed,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355176879892
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355176883493
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355176883728
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355176898200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355176956361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355177160225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355177167631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355177177700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355177182756
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1355177182765
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355177187201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355177193773
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355177199911
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1355177201455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355177246816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355177302125
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355177302460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1355177339457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355177341411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355177353669
error,log,,,"view_farm.xml: addView(View, LayoutParams) is not supported in AdapterView",1355177355478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355177372490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355177375075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355177434176
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355177434234
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355177434375
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355177480006
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1355177480189
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355177510182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355177510331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355177516327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355177519096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355177519149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355177520731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355177522596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355177551960
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355177551997
